note_combination,chord_label,raw_values_per_combination,weighted_modulations_per_region_in_note_combinations,weighted_sum_per_region_normalized_tension_value,raw_t_score_summed_only_modulations,raw_t_score_summed_using_weighted_normalized_value,raw_t_score_summed_using_weighted_modulations_no_norm,normed_values_only_modulations,normed_values_weighted_modulations_only,normed_values_normed_weighted_modulations,method,harmonics_considered
"G2,A2",M2,"[[2, 35]]",,,37.0,,,0.6551724137931034,,,Chan's method Vanilla Cap 0 with  distributive,19
"G2,A#2",m3,"[[2, 38]]",,,40.0,,,0.7586206896551724,,,Chan's method Vanilla Cap 0 with  distributive,19
"G2,G#2",m2,"[[21, 26]]",,,47.0,,,1.0,,,Chan's method Vanilla Cap 0 with  distributive,19
"G2,G3",8v,"[[2.687519841269841, 0.0, 0.0, 1.1418977101330043, 2.1161796536796538, 2.4831554801407743, 2.67983233269998, 1.8723005017857959, 3.678216171083818, 3.0270961228314173, 3.1624393906746846, 8.440504601607541, 4.323696662814308, 5.2704727217227205, 6.033174684792331]]","[[0.0, 0.0, 0.0, 1.1418977101330043, 2.1161796536796538, 1.738208836098542, 0.0, 1.8723005017857959, 0.0, 0.0, 2.213707573472279, 0.0, 0.0, 0.0, 0.0]]",[0.19358428291755803],46.916485875235864,0.19358428291755803,9.082294275169275,0.0,0.0,0.0,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,19
"G2,D3",P5,"[[1.5516666666666667, 0.0, 0.1, 2.380259903495198, 3.264742781728076, 2.7971429387605857, 4.753929289664583, 1.660250884736179, 8.0733124065477, 3.6259086991439933, 4.4099495765672225, 5.117872266622266, 5.20170948332713, 5.67617784992785, 7.8606566472742925]]","[[0.0, 0.0, 0.06999999999999999, 2.380259903495198, 3.264742781728076, 1.9580000571324099, 0.0, 1.660250884736179, 0.0, 0.0, 3.0869647035970558, 0.0, 0.0, 0.0, 0.0]]",[0.21992971693781022],56.47357939446173,0.21992971693781022,12.42021833068892,0.48419977352681154,0.23925356285383612,0.14269380550294009,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,19
"G2,E3",M6,"[[0.0, 0.8084313725490198, 0.36388888888888893, 2.037896907014554, 2.401155731523379, 3.9013768992445463, 3.470528662513957, 2.659751800487095, 3.4549731069584007, 7.360911612896907, 4.249017673502967, 4.233121265988912, 5.354686840936841, 5.1505081846258305, 5.431001082251083]]","[[0.0, 0.5659019607843138, 0.25472222222222224, 2.037896907014554, 2.401155731523379, 2.7309638294711824, 0.0, 2.659751800487095, 0.0, 0.0, 2.974312371452077, 0.0, 0.0, 0.0, 0.0]]",[0.26779562211177593],50.87725002938238,0.26779562211177593,13.624704822954824,0.20066781836683342,0.3255879670795409,0.40194814755953967,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,19
"G2,D#3",m6,"[[0.1, 0.5289772727272727, 0.3936328377504848, 2.9427369281045754, 2.2752977006653476, 2.284468056453351, 4.925902594137889, 2.820515954633602, 9.059217971570913, 1.9563523404699878, 4.947093070328363, 4.256901929769576, 5.461441891441891, 5.549096401964048, 8.631904761904764]]","[[0.0, 0.37028409090909087, 0.27554298642533936, 2.9427369281045754, 2.2752977006653476, 1.5991276395173455, 0.0, 2.820515954633602, 0.0, 0.0, 3.4629651492298543, 0.0, 0.0, 0.0, 0.0]]",[0.24488871573095494],56.13353971192207,0.24488871573095494,13.746470449485154,0.466972031960339,0.33431580495000907,0.27787831286764425,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,19
"G2,C3",P4,"[[0.9895833333333333, 0.0, 0.48458521870286575, 2.7926191292367766, 3.727679289664584, 3.1541301182477657, 8.270683173036113, 1.7329781574634517, 5.103086300953946, 3.9497451976128444, 4.736918718536365, 5.263702629070275, 5.469522005772004, 7.735090269207915, 5.71373204409969]]","[[0.0, 0.0, 0.339209653092006, 2.7926191292367766, 3.727679289664584, 2.2078910827734357, 0.0, 1.7329781574634517, 0.0, 0.0, 3.3158431029754554, 0.0, 0.0, 0.0, 0.0]]",[0.2387559560241308],59.12405558493794,0.2387559560241308,14.116220415205708,0.6184832739011745,0.3608185039905822,0.24466167198296104,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,19
"G2,F#3",M7,"[[0.33843137254901967, 0.0, 0.3188811188811189, 3.630079365079365, 1.8757865990218934, 1.7190157881334354, 3.692242781728076, 2.6331380547557024, 4.131990811476105, 2.5967630408806883, 8.253619680972621, 3.460435422420717, 4.661375234242881, 4.809828782328782, 6.727664778032424]]","[[0.0, 0.0, 0.22321678321678323, 3.630079365079365, 1.8757865990218934, 1.2033110516934047, 0.0, 2.6331380547557024, 0.0, 0.0, 5.777533776680834, 0.0, 0.0, 0.0, 0.0]]",[0.31409007797284766],48.84925283050283,0.31409007797284766,15.343065630447981,0.09792154070039624,0.44875552230935256,0.6526911064884424,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,19
"G2,G2",U,"[[6.740705348572995, 0.0, 0.0, 2.0786040593393533, 3.8053073560426505, 4.278574562692209, 4.162017924885571, 3.5544565973242443, 5.4591270657447115, 4.450218335585982, 4.220189475557121, 9.121030578898225, 5.051062491430137, 5.666877150627149, 8.066228991596638]]","[[0.0, 0.0, 0.0, 2.0786040593393533, 3.8053073560426505, 2.995002193884546, 0.0, 3.5544565973242443, 0.0, 0.0, 2.954132632889985, 0.0, 0.0, 0.0, 0.0]]",[0.23085502012958228],66.65439993829699,0.23085502012958228,15.38750283948078,1.0,0.45194066385467824,0.20186812343252758,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,19
"G2,B2",M3,"[[0.1, 0.8323809523809524, 0.4354166666666667, 3.2919067288920236, 2.731262789498084, 2.670324144809439, 8.608068345053638, 3.5474027606380547, 5.999061575679222, 3.3926618642795114, 5.388792816660462, 4.449564740814741, 5.236346235463881, 7.865557440925087, 6.330485209235207]]","[[0.0, 0.5826666666666667, 0.3047916666666666, 3.2919067288920236, 2.731262789498084, 1.8692269013666072, 0.0, 3.5474027606380547, 0.0, 0.0, 3.7721549716623235, 0.0, 0.0, 0.0, 0.0]]",[0.2644483493767748],60.879232270996965,0.2644483493767748,16.099412485390427,0.7074073963009057,0.50296846328356,0.3838184373317112,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,19
"G2,F3",m7,"[[0.11875, 0.31666666666666665, 0.5798701298701299, 1.6569054801407745, 3.7101299517475987, 2.7638830042506517, 3.1143332484508957, 2.8585842180695127, 3.0216565623918568, 3.129097038582333, 8.1519789605819, 4.255386084503731, 5.135737261104907, 5.3232811632811625, 5.798775889143537]]","[[0.0, 0.22166666666666665, 0.4059090909090909, 1.6569054801407745, 3.7101299517475987, 1.934718102975456, 0.0, 2.8585842180695127, 0.0, 0.0, 5.70638527240733, 0.0, 0.0, 0.0, 0.0]]",[0.3303151497803005],49.93503565878566,0.3303151497803005,16.49429878291643,0.15293154960072064,0.5312728680674335,0.7405703662867121,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,19
"G2,A#2",m3,"[[0.24615384615384617, 0.5805555555555555, 0.6916348357524829, 3.046360110477758, 2.450902594137889, 7.814516757752052, 4.499581080684021, 3.6817401471077944, 4.7789942818619275, 5.00936938061938, 4.803829446697093, 5.173012902130548, 7.729911697779343, 5.267205433455433, 5.717309438927084]]","[[0.0, 0.4063888888888888, 0.48414438502673796, 3.046360110477758, 2.450902594137889, 5.470161730426436, 0.0, 3.6817401471077944, 0.0, 0.0, 3.362680612687965, 0.0, 0.0, 0.0, 0.0]]",[0.30740034545594885],61.4910775090922,0.30740034545594885,18.90237846875347,0.7384058714255027,0.7038776472324179,0.6164577542536966,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,19
"G2,A2",M2,"[[0.41666666666666663, 0.30176470588235293, 0.8139772727272727, 2.362949297434592, 8.366421519656813, 3.37845246257011, 4.829457233942527, 3.388515038882686, 4.3203512582189045, 4.433960565578212, 6.269591184958831, 4.312818709068708, 7.611470139337785, 5.491396740514387, 5.965557440925086]]","[[0.0, 0.21123529411764705, 0.5697840909090909, 2.362949297434592, 8.366421519656813, 2.3649167237990767, 0.0, 3.388515038882686, 0.0, 0.0, 4.388713829471181, 0.0, 0.0, 0.0, 0.0]]",[0.3477573197085196],62.263350236364936,0.3477573197085196,21.65253579427109,0.7775322312224592,0.901001646339172,0.8350417498810484,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,19
"G2,C#3",TT,"[[0.11176470588235295, 0.5971428571428572, 0.5431866744366745, 3.237599924585219, 2.668690557808205, 3.3024411944264886, 2.875061490796785, 9.428225189842836, 2.245853974456916, 4.204994115361762, 4.773308774558774, 6.385508184625832, 4.083035795903443, 3.805137085137085, 9.3398431552108]]","[[0.0, 0.41800000000000004, 0.3802306721056721, 3.237599924585219, 2.668690557808205, 2.311708836098542, 0.0, 9.428225189842836, 0.0, 0.0, 3.3413161421911415, 0.0, 0.0, 0.0, 0.0]]",[0.37821341890138577],57.60179368017603,0.37821341890138577,21.78577132263161,0.5413595261789784,0.9105516164190053,1.0,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,19
"G2,G#2",m2,"[[0.4360702614379085, 0.12666666666666668, 0.4402014652014652, 8.114780660515954, 2.902759903495198, 3.513782630767925, 4.68206357368122, 4.637017924885571, 5.716475607725607, 3.179212397080044, 6.460983126350773, 7.575725189842836, 4.098848039215686, 5.254633920001567, 9.266430456798103]]","[[0.0, 0.08866666666666667, 0.30814102564102563, 8.114780660515954, 2.902759903495198, 2.459647841537547, 0.0, 4.637017924885571, 0.0, 0.0, 4.5226881884455405, 0.0, 0.0, 0.0, 0.0]]",[0.3468635813161079],66.40565182366653,0.3468635813161079,23.033702211187503,0.9873974466685929,1.0,0.8302010274910028,Experimental_methods's  with weights on harmonics and weights on regions and distributive Cap 0,19
"G2,G3",8v,"[[2.687519841269841, 0.0, 0.0, 1.1418977101330043, 2.1161796536796538, 2.4831554801407743, 2.67983233269998, 1.8723005017857959, 3.678216171083818, 3.0270961228314173, 3.1624393906746846, 8.440504601607541, 4.323696662814308, 5.2704727217227205, 6.033174684792331]]",,,46.916485875235864,,,0.0,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,19
"G2,F#3",M7,"[[0.33843137254901967, 0.0, 0.3188811188811189, 3.630079365079365, 1.8757865990218934, 1.7190157881334354, 3.692242781728076, 2.6331380547557024, 4.131990811476105, 2.5967630408806883, 8.253619680972621, 3.460435422420717, 4.661375234242881, 4.809828782328782, 6.727664778032424]]",,,48.84925283050283,,,0.09792154070039624,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,19
"G2,F3",m7,"[[0.11875, 0.31666666666666665, 0.5798701298701299, 1.6569054801407745, 3.7101299517475987, 2.7638830042506517, 3.1143332484508957, 2.8585842180695127, 3.0216565623918568, 3.129097038582333, 8.1519789605819, 4.255386084503731, 5.135737261104907, 5.3232811632811625, 5.798775889143537]]",,,49.93503565878566,,,0.15293154960072064,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,19
"G2,E3",M6,"[[0.0, 0.8084313725490198, 0.36388888888888893, 2.037896907014554, 2.401155731523379, 3.9013768992445463, 3.470528662513957, 2.659751800487095, 3.4549731069584007, 7.360911612896907, 4.249017673502967, 4.233121265988912, 5.354686840936841, 5.1505081846258305, 5.431001082251083]]",,,50.87725002938238,,,0.20066781836683342,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,19
"G2,D#3",m6,"[[0.1, 0.5289772727272727, 0.3936328377504848, 2.9427369281045754, 2.2752977006653476, 2.284468056453351, 4.925902594137889, 2.820515954633602, 9.059217971570913, 1.9563523404699878, 4.947093070328363, 4.256901929769576, 5.461441891441891, 5.549096401964048, 8.631904761904764]]",,,56.13353971192207,,,0.466972031960339,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,19
"G2,D3",P5,"[[1.5516666666666667, 0.0, 0.1, 2.380259903495198, 3.264742781728076, 2.7971429387605857, 4.753929289664583, 1.660250884736179, 8.0733124065477, 3.6259086991439933, 4.4099495765672225, 5.117872266622266, 5.20170948332713, 5.67617784992785, 7.8606566472742925]]",,,56.47357939446173,,,0.48419977352681154,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,19
"G2,C#3",TT,"[[0.11176470588235295, 0.5971428571428572, 0.5431866744366745, 3.237599924585219, 2.668690557808205, 3.3024411944264886, 2.875061490796785, 9.428225189842836, 2.245853974456916, 4.204994115361762, 4.773308774558774, 6.385508184625832, 4.083035795903443, 3.805137085137085, 9.3398431552108]]",,,57.60179368017603,,,0.5413595261789784,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,19
"G2,C3",P4,"[[0.9895833333333333, 0.0, 0.48458521870286575, 2.7926191292367766, 3.727679289664584, 3.1541301182477657, 8.270683173036113, 1.7329781574634517, 5.103086300953946, 3.9497451976128444, 4.736918718536365, 5.263702629070275, 5.469522005772004, 7.735090269207915, 5.71373204409969]]",,,59.12405558493794,,,0.6184832739011745,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,19
"G2,B2",M3,"[[0.1, 0.8323809523809524, 0.4354166666666667, 3.2919067288920236, 2.731262789498084, 2.670324144809439, 8.608068345053638, 3.5474027606380547, 5.999061575679222, 3.3926618642795114, 5.388792816660462, 4.449564740814741, 5.236346235463881, 7.865557440925087, 6.330485209235207]]",,,60.879232270996965,,,0.7074073963009057,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,19
"G2,A#2",m3,"[[0.24615384615384617, 0.5805555555555555, 0.6916348357524829, 3.046360110477758, 2.450902594137889, 7.814516757752052, 4.499581080684021, 3.6817401471077944, 4.7789942818619275, 5.00936938061938, 4.803829446697093, 5.173012902130548, 7.729911697779343, 5.267205433455433, 5.717309438927084]]",,,61.4910775090922,,,0.7384058714255027,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,19
"G2,A2",M2,"[[0.41666666666666663, 0.30176470588235293, 0.8139772727272727, 2.362949297434592, 8.366421519656813, 3.37845246257011, 4.829457233942527, 3.388515038882686, 4.3203512582189045, 4.433960565578212, 6.269591184958831, 4.312818709068708, 7.611470139337785, 5.491396740514387, 5.965557440925086]]",,,62.263350236364936,,,0.7775322312224592,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,19
"G2,G#2",m2,"[[0.4360702614379085, 0.12666666666666668, 0.4402014652014652, 8.114780660515954, 2.902759903495198, 3.513782630767925, 4.68206357368122, 4.637017924885571, 5.716475607725607, 3.179212397080044, 6.460983126350773, 7.575725189842836, 4.098848039215686, 5.254633920001567, 9.266430456798103]]",,,66.40565182366653,,,0.9873974466685929,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,19
"G2,G2",U,"[[6.740705348572995, 0.0, 0.0, 2.0786040593393533, 3.8053073560426505, 4.278574562692209, 4.162017924885571, 3.5544565973242443, 5.4591270657447115, 4.450218335585982, 4.220189475557121, 9.121030578898225, 5.051062491430137, 5.666877150627149, 8.066228991596638]]",,,66.65439993829699,,,1.0,,,Experimental_methods's  with weights on harmonics without weights on regions and distributive Cap 0,19
"G2,G3",8v,"[[9, 0, 0, 9, 13, 14, 14, 13, 19, 18, 22, 29, 25, 24, 24]]","[[0, 0.0, 0.0, 9, 13, 9.799999999999999, 0, 13, 0, 0, 15.399999999999999, 0, 0, 0, 0]]",[0.25836909871244634],233.0,0.25836909871244634,60.199999999999996,0.0,0.0,0.0,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,19
"G2,F#3",M7,"[[3, 0, 2, 15, 12, 11, 19, 16, 22, 17, 30, 21, 24, 22, 25]]","[[0, 0.0, 1.4, 15, 12, 7.699999999999999, 0, 16, 0, 0, 21.0, 0, 0, 0, 0]]",[0.30585774058577403],239.0,0.30585774058577403,73.1,0.1935483870967742,0.3115942028985507,0.37546546772649525,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,19
"G2,D3",P5,"[[6, 0, 1, 16, 18, 17, 23, 13, 28, 22, 23, 22, 21, 22, 22]]","[[0, 0.0, 0.7, 16, 18, 11.899999999999999, 0, 13, 0, 0, 16.099999999999998, 0, 0, 0, 0]]",[0.2980314960629921],254.0,0.2980314960629921,75.7,0.6774193548387096,0.37439613526570065,0.3135878387952149,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,19
"G2,E3",M6,"[[0, 4, 3, 13, 13, 17, 20, 17, 22, 24, 24, 22, 24, 21, 21]]","[[0, 2.8, 2.0999999999999996, 13, 13, 11.899999999999999, 0, 17, 0, 0, 16.799999999999997, 0, 0, 0, 0]]",[0.31265306122448977],245.0,0.31265306122448977,76.6,0.3870967741935484,0.3961352657004831,0.42919217249881947,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,19
"G2,D#3",m6,"[[1, 3, 3, 15, 14, 14, 23, 18, 34, 14, 25, 20, 23, 22, 24]]","[[0, 2.0999999999999996, 2.0999999999999996, 15, 14, 9.799999999999999, 0, 18, 0, 0, 17.5, 0, 0, 0, 0]]",[0.3102766798418972],253.0,0.3102766798418972,78.5,0.6451612903225806,0.4420289855072465,0.4104034872024142,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,19
"G2,F3",m7,"[[1, 2, 3, 11, 16, 15, 18, 17, 19, 18, 30, 24, 23, 22, 23]]","[[0, 1.4, 2.0999999999999996, 11, 16, 10.5, 0, 17, 0, 0, 21.0, 0, 0, 0, 0]]",[0.32644628099173556],242.0,0.32644628099173556,79.0,0.2903225806451613,0.45410628019323684,0.538247254031316,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,19
"G2,C3",P4,"[[4, 0, 4, 17, 20, 20, 30, 13, 23, 21, 22, 22, 21, 21, 21]]","[[0, 0.0, 2.8, 17, 20, 14.0, 0, 13, 0, 0, 15.399999999999999, 0, 0, 0, 0]]",[0.31737451737451733],259.0,0.31737451737451733,82.19999999999999,0.8387096774193549,0.5314009661835747,0.46652201963255924,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,19
"G2,G2",U,"[[19, 0, 0, 16, 22, 22, 20, 20, 22, 20, 20, 24, 20, 18, 20]]","[[0, 0.0, 0.0, 16, 22, 15.399999999999999, 0, 20, 0, 0, 14.0, 0, 0, 0, 0]]",[0.33231939163498103],263.0,0.33231939163498103,87.4,0.967741935483871,0.6570048309178746,0.5846825730399684,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,19
"G2,B2",M3,"[[1, 4, 3, 19, 18, 15, 31, 22, 26, 17, 23, 19, 22, 21, 20]]","[[0, 2.8, 2.0999999999999996, 19, 18, 10.5, 0, 22, 0, 0, 16.099999999999998, 0, 0, 0, 0]]",[0.34674329501915707],261.0,0.34674329501915707,90.5,0.9032258064516129,0.7318840579710146,0.6987241083828266,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,19
"G2,A#2",m3,"[[2, 3, 4, 19, 16, 26, 26, 20, 23, 21, 20, 21, 22, 19, 19]]","[[0, 2.0999999999999996, 2.8, 19, 16, 18.2, 0, 20, 0, 0, 14.0, 0, 0, 0, 0]]",[0.3528735632183908],261.0,0.3528735632183908,92.1,0.9032258064516129,0.7705314009661836,0.747192624767308,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,19
"G2,C#3",TT,"[[1, 3, 4, 16, 17, 19, 21, 28, 16, 24, 22, 25, 18, 17, 25]]","[[0, 2.0999999999999996, 2.8, 16, 17, 13.299999999999999, 0, 28, 0, 0, 15.399999999999999, 0, 0, 0, 0]]",[0.36953125],256.0,0.36953125,94.6,0.7419354838709677,0.8309178743961353,0.8788954048843187,Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0,19
